MutantNo,[FAIL | TIME | EXC | LIVE]
1965,EXC
1966,FAIL
1967,EXC
1968,EXC
1969,EXC
1970,FAIL
1971,EXC
1972,EXC
1973,FAIL
1974,EXC
1975,EXC
1976,EXC
1977,FAIL
1978,EXC
1979,EXC
1980,FAIL
1981,EXC
1982,EXC
1983,EXC
1984,FAIL
1985,EXC
1986,EXC
1987,FAIL
1988,EXC
1989,EXC
1990,EXC
1991,FAIL
1992,EXC
1993,EXC
1994,FAIL
1995,EXC
1996,EXC
1997,EXC
1998,FAIL
1999,EXC
2000,EXC
2001,FAIL
2002,EXC
2003,EXC
2004,EXC
2005,FAIL
2006,EXC
2007,EXC
2008,FAIL
2009,EXC
2010,EXC
2011,EXC
2012,FAIL
2013,EXC
2014,EXC
2015,FAIL
2016,EXC
2017,EXC
2018,EXC
2019,FAIL
2020,EXC
2021,FAIL
2022,EXC
2023,EXC
2024,FAIL
2025,EXC
2026,FAIL
2027,EXC
2028,EXC
2029,FAIL
2030,EXC
2031,FAIL
2032,EXC
2033,EXC
2034,EXC
2035,EXC
2036,EXC
2037,EXC
2038,EXC
2039,EXC
2040,EXC
2041,LIVE
2042,LIVE
2043,EXC
2044,EXC
2045,EXC
2046,EXC
2047,EXC
2048,FAIL
2049,EXC
2050,EXC
2051,FAIL
2052,EXC
2053,FAIL
2054,EXC
2055,EXC
2056,FAIL
2057,LIVE
2058,FAIL
2059,FAIL
2060,EXC
2061,EXC
2062,EXC
2063,EXC
2064,EXC
2065,EXC
2066,EXC
2067,FAIL
2068,EXC
2069,FAIL
2070,EXC
2071,FAIL
2072,FAIL
2073,LIVE
2074,LIVE
2075,FAIL
2076,FAIL
2077,EXC
2078,FAIL
2079,FAIL
2080,EXC
2081,FAIL
2082,EXC
2083,FAIL
2084,EXC
2085,EXC
2086,FAIL
2087,LIVE
2088,FAIL
2089,EXC
2090,LIVE
2091,FAIL
2092,EXC
2093,LIVE
2094,FAIL
2095,EXC
2096,LIVE
2097,FAIL
2098,EXC
2099,LIVE
2100,FAIL
2101,EXC
2102,LIVE
2103,FAIL
2104,EXC
2105,LIVE
2106,FAIL
2107,EXC
2108,LIVE
2109,FAIL
2110,EXC
2111,LIVE
2112,FAIL
2113,EXC
2114,EXC
2115,LIVE
2116,EXC
2117,EXC
2118,LIVE
2119,LIVE
2120,EXC
2121,EXC
2122,LIVE
2123,EXC
2124,LIVE
2125,EXC
2126,FAIL
2127,FAIL
2128,EXC
2129,FAIL
2130,FAIL
2131,FAIL
2132,FAIL
2133,EXC
2134,EXC
2135,EXC
2136,FAIL
2137,LIVE
2138,LIVE
2139,FAIL
2140,LIVE
2141,LIVE
2142,LIVE
2143,LIVE
2144,LIVE
2145,FAIL
2146,FAIL
2147,EXC
2148,FAIL
2149,FAIL
2150,EXC
2151,FAIL
2152,EXC
2153,EXC
2154,EXC
2155,EXC
2156,EXC
2157,EXC
2158,FAIL
2159,EXC
2160,EXC
2161,EXC
2162,FAIL
